diag_id,context,curr_audio_id,res_audio_id,curr_text,res_text,curr_emotion,curr_speed,curr_volume,res_emotion,res_speed,res_volume
food_22,"A : Oh man, you have got to try this burger place I found yesterday, it's like a whole new world of flavors! B : Sounds amazing! What's so special about it? A : They blend spices from different cultures in their sauces. It's a fusion like you've never tasted before!",food_22/c_0.wav,food_22/r_0.wav,"B: So, when are we going to check it out?  ","  Hmm, I'll have to check my schedule, let's see when I'm free.",neutral,slow,quiet,unfriendly,normal,normal
game_465,"A : Man, that last game we played was absolutely crazy, we totally crushed it! B : I know, right? It's like everything we planned just fell perfectly into place! A : We should definitely team up again for the next match, our skills really complement each other.",game_465/c_2.wav,game_465/r_2.wav,"B: Yeah, it would be great to play together again.  ","  Absolutely, I'm looking forward to it! Just send me a message when you're up for a game.",friendly,normal,normal,friendly,normal,normal
music_119,"A : I can't believe we scored tickets to see The Rolling Stones live! B : Right? It's like a dream come true, they're legends! A : The atmosphere's going to be electric, can't wait to sing along with everyone.",music_119/c_2.wav,music_119/r_2.wav,"B: Yeah, and the acoustics at the venue are supposed to be fantastic.  ","  Fingers crossed it lives up to the hype. With The Stones, I have a feeling it will!",friendly,normal,normal,friendly,normal,normal
food_35,"A : So, I finally tried that new Thai place downtown and their Tom Yum soup was to die for! B : Oh, that sounds wonderful, I've been looking for a good Thai restaurant. Was it very spicy? A : Spicy? It kicked my taste buds into overdrive, in the best way possible! You've gotta try it!",food_35/c_0.wav,food_35/r_0.wav,"B: I might go there this weekend, what do you think I should order?  ","  Definitely get the Pad Thai and spring rolls, and their mango sticky rice is a perfect dessert!",neutral,normal,normal,cheerful,normal,normal
work_585,"A : I've just finished the big project I was working on, feeling pretty accomplished! B : That's amazing! You've been working so hard on it, you totally deserve some celebration! A : Yeah, I'm planning to take a short break now; maybe go on a vacation or something!",work_585/c_0.wav,work_585/r_0.wav,B: I heard there might be some new tasks coming in soon though.  ,"  Oh, I hope they won't be too urgent; I could use some downtime to recharge.",neutral,normal,normal,neutral,normal,normal
food_73,"A : I can't believe how delicious that new burger place is! B : Right?! Their secret sauce is out of this world, totally smashes any cravings! A : We should totally go there again sometime soon.",food_73/c_2.wav,food_73/r_2.wav,B: Maybe next time we could try the veggie burger option.  ,"  Oh, that’s a great idea, I’ve been meaning to try more vegetarian options!",friendly,slow,quiet,friendly,normal,normal
finance_171,"A : So, I just finished reading that book on investing, and I've gotta say, it's got some solid advice! B : Oh, that's great to hear! Have you decided on what you're going to invest in? A : I'm leaning towards mutual funds, they seem less risky and a good place to start, don't you think?",finance_171/c_0.wav,finance_171/r_0.wav,"B: You're right, mutual funds can be a good option for starting out.  ","  Yeah, I just need to figure out the details now—like which funds to pick and how much to invest.",neutral,normal,normal,neutral,normal,normal
shopping_444,A : I can't believe how many deals we found today! B : Right? This has got to be the best shopping spree we've ever had! A : We definitely need to make this a monthly thing.,shopping_444/c_0.wav,shopping_444/r_0.wav,B: Do you think we should check out that new electronics store next?  ,"  Hmm, could be interesting, none of my gadgets really need upgrading but I'm curious to see what they've got.",neutral,slow,normal,neutral,slow,normal
travel_331,"A : I've just booked us a weekend getaway to the mountains! It’s going to be amazing! B : That sounds fantastic! I can't wait to check out the hiking trails and enjoy the fresh air! A : Oh, and guess what? I got us a cabin right by the lake! Canoeing is definitely on the agenda.",travel_331/c_1.wav,travel_331/r_1.wav,"B: I heard the local food is incredible, we should definitely try some.  ","  Yeah, I'm sure we will. Maybe we'll discover a new favorite dish, who knows!",unfriendly,slow,quiet,friendly,normal,quiet
technology_581,"A : I just love how virtual reality has changed gaming, it's like you're actually inside the game! B : Absolutely, it's mind-blowing! I tried this new space adventure game, and I was completely lost in it for hours! A : But, do you ever feel like we're getting too absorbed? Like, maybe we're missing out on real life?",technology_581/c_1.wav,technology_581/r_1.wav,"B: Yeah, sometimes I wonder if we're spending too much time in these virtual worlds.  ","  Whoa, just chill for a second. We're not forgetting to live. Games are just a different kind of experience, that's all.",unfriendly,fast,loud,unfriendly,normal,normal
book_162,"A : I just finished reading this amazing book last night! It had me hooked until the very end. B : Oh, which one? I've been looking for something good to dive into. A : It's called 'The Orbit of Chance', it's a mix of sci-fi and mystery, really clever plot twists!",book_162/c_2.wav,book_162/r_2.wav,"B: I might check it out then, thanks for the recommendation.  ","  You're gonna love it! If you want, I can lend you my copy this weekend.",friendly,fast,normal,friendly,normal,normal
finance_250,"A : So I started investing in that new tech stock, and it's already up 10%! B : Wow, that's amazing! How did you know it was going to do so well? A : I did a bunch of research and followed my gut—it really paid off!",finance_250/c_0.wav,finance_250/r_0.wav,B: I'm thinking of buying some shares myself.  ,"  Then you should definitely go for it, just be sure to do your homework!",neutral,normal,normal,cheerful,normal,normal
shopping_522,"A : I can't wait to hit the sales, I've saved up just for this shopping spree! B : Oh, totally! We're gonna sweep through those stores like a hurricane! A : I made a list to make sure we won't miss any good bargains.",shopping_522/c_0.wav,shopping_522/r_0.wav,B: Do you think we should check out the new mall that opened?  ,"  Well, if you're that fired up about it, sure, but we need to stick to the plan and budget.",unfriendly,fast,loud,unfriendly,normal,normal
book_39,"A : So, I just finished reading this amazing book and I think you'd love it too! B : Oh wow, tell me more! What's it about? A : It's a thrilling mix of adventure and mystery. Set in the Victorian era, it follows a detective duo.",book_39/c_0.wav,book_39/r_0.wav,B: That sounds quite interesting.  ,"  Yeah, and the character development is superb! You get really hooked on their stories.",neutral,normal,normal,cheerful,normal,normal
technology_23,"A : I just got that new smartwatch, and it's amazing how it tracks everything! B : That's awesome! Does it sync with your phone and other devices too? A : Yeah, it does! I can control my music, check messages, and even make payments with it!",technology_23/c_1.wav,technology_23/r_1.wav,"B: I wonder how secure the data syncing is, though.  ","  Honestly, that's what worries me too, security breaches are no joke.",unfriendly,normal,loud,unfriendly,normal,normal
shopping_255,"A : Oh wow, look at this sale, they've got everything at half price! B : Right? I've already picked out a couple of shirts and a pair of shoes, this is amazing! A : I'm glad you found some good stuff; I think I'll grab that jacket I saw earlier.",shopping_255/c_2.wav,shopping_255/r_2.wav,B: I wonder if they have more in the back.  ,"  Fingers crossed they do, let's check with the staff and see if we're in luck!",friendly,normal,normal,friendly,normal,normal
sport_387,"A : So you caught the game last night? That winning shot was unreal! B : Absolutely! I was jumping up and down like a kid. What a rush, huh? A : Yeah, it brought the entire crowd together, screaming and cheering.",sport_387/c_0.wav,sport_387/r_0.wav,B: Did you think the ref made the right call in the last play?  ,"  Honestly, it was a tough call, but I reckon he could’ve been a bit more observant.",neutral,normal,quiet,unfriendly,normal,quiet
beauty_36,"A : I've found this new skincare line that's supposedly amazing for your skin! B : Really? That's awesome! Tell me more, I'm all ears for beauty tips! A : It's all natural ingredients, and the reviews are off the charts!",beauty_36/c_2.wav,beauty_36/r_2.wav,B: I'll have to check it out sometime then.  ,"  Sure thing! I can’t wait to hear what you think of it, hopefully it’ll be a game-changer for you!",friendly,fast,loud,cheerful,normal,loud
weather_68,"A : Looks like the weather’s clearing up, finally a sunny day! B : Yeah, can you believe it? After all that rain, it feels like we’ve earned it! A : Step outside and you can almost smell the sunshine, can’t you?",weather_68/c_2.wav,weather_68/r_2.wav,B: The forecast did say it would clear up by the afternoon.  ,"  That's great news! Maybe we can plan something outdoors then, it's about time!",friendly,fast,loud,cheerful,fast,normal
weather_582,"A : Can you believe this amazing weather we've been having lately? B : Absolutely, it's the perfect time for a beach day or a picnic! A : I know, right? Sunny days like these make me want to be outside all the time.",weather_582/c_2.wav,weather_582/r_2.wav,"B: Yeah, it’s pretty decent outside.  ",  Let's hope it stays this way for the weekend!,friendly,normal,quiet,cheerful,normal,normal
finance_3,"A : I just got my bonus this year, and it's way more than I expected! B : That's incredible, you must be over the moon! Have you thought about how you're going to use it? A : Absolutely, I'm thinking of investing some of it into stocks, they seem to be doing pretty well right now.",finance_3/c_1.wav,finance_3/r_1.wav,B: You might want to be cautious with the stock market. It can be unpredictable.  ,"  Alright, I hear you, but I'm feeling optimistic, and I'm willing to take a calculated risk on this.",unfriendly,fast,loud,unfriendly,normal,normal
